name,telephone,image,street_address,city,state,postal_code,country,full_address,latitude,longitude,area_served,facebook,twitter,linkedin,website,houzz_profile,category
De Panache,096201 31348,https://st.hzcdn.com/simgs/d7a3e7a00282edf5_0-3498/_.jpg,"No-45, 7th Cross, 16 B Main, 4th B Block, Koramangala Extension, Behind Koramangala B.D.A Complex,",Bengaluru,Karnataka,560034,IN,"No-45, 7th Cross, 16 B Main, 4th B Block, Koramangala Extension, Behind Koramangala B.D.A Complex,, Bengaluru, Karnataka, 560034",12.9269,77.6347,500009,https://www.facebook.com/DePanache/,https://twitter.com/depanache,https://www.linkedin.com/company/depanache/,depanache.in,https://www.houzz.in/professionals/interior-designers-and-decorators/de-panache-pfvwin-pf~1326136504,interior-designers
asense,076763 75901,https://st.hzcdn.com/simgs/929338f003789245_0-1016/_.jpg,"g-3,Fortuna siri,Silver spring road ",bangalore,,560037,IN,"g-3,Fortuna siri,Silver spring road , bangalore, 560037",,,500009,https://www.facebook.com/pages/Asense/185561868307903,https://twitter.com/asense2,,https://www.asenseinterior.com/,https://www.houzz.in/professionals/interior-designers-and-decorators/asense-pfvwin-pf~1133285034,interior-designers
Artis Interiorz Pvt. Ltd.,099866 61736,https://st.hzcdn.com/simgs/f52381460090b476_0-9930/_.jpg, ,Bangalore Urban,Karnataka,560048,IN," , Bangalore Urban, Karnataka, 560048",12.9864,77.7029,500009,https://www.facebook.com/artisinteriorzpvtltd/,https://twitter.com/artisinteriorz,https://www.linkedin.com/in/seema-shukla-34575557/,http://www.artisinteriorz.com,https://www.houzz.in/hznb/professionals/interior-designers-and-decorators/artis-interiorz-pvt-ltd-pfvwus-pf~973274874,interior-designers
GJ Studio,098450 11595,https://st.hzcdn.com/simgs/4e73b14403285ce7_0-6511/_.jpg,"60, Hennur Gardens, ",Bangalore,,560043,IN,"60, Hennur Gardens, , Bangalore, 560043",13.0243,77.6537,500009,,,,,https://www.houzz.in/professionals/interior-designers-and-decorators/gj-studio-pfvwin-pf~1796058158,interior-designers
RGL DESIGN STUDIO,086374 20482,https://st.hzcdn.com/simgs/49237780005de3db_0-4355/_.jpg,"BACK SIDE TO OMR TOLL , SHOLIGANLLUR ",chennai,Tamil Nadu,600097,IN,"BACK SIDE TO OMR TOLL , SHOLIGANLLUR , chennai, Tamil Nadu, 600097",,,500009,https://www.facebook.com/rgldecorshomeinteriors/,,,https://in.pinterest.com/rgldecors/_created/,https://www.houzz.in/hznb/professionals/interior-designers-and-decorators/rgl-design-studio-pfvwus-pf~692136307,interior-designers
CEE BEE Design Studio,063602 54435,https://st.hzcdn.com/simgs/18b3e9ab04ae3373_0-1176/_.jpg,3045 Rajdanga Main Road ,Kolkata,West Bengal,700107,IN,"3045 Rajdanga Main Road , Kolkata, West Bengal, 700107",22.5087,88.4042,500009,https://www.facebook.com/pages/CEE-BEE-Design-Studio/598483496954153,https://twitter.com/CeeBee_Design,,https://www.ceebeedesignstudio.com,https://www.houzz.in/hznb/professionals/interior-designers-and-decorators/cee-bee-design-studio-pfvwus-pf~403950463,interior-designers
D'LIFE Home Interiors,075590 03333,https://st.hzcdn.com/simgs/74d3aa2602c278f1_0-7046/_.jpg,"No. 33, Dev's Ark, F Block 2nd Ave, Block F, Anna Nagar, Chennai, Tamil Nadu 600102",Chennai,Tamil Nadu,600102,IN,"No. 33, Dev's Ark, F Block 2nd Ave, Block F, Anna Nagar, Chennai, Tamil Nadu 600102, Chennai, Tamil Nadu, 600102",13.0885,80.2244,500009,,,,,https://www.houzz.in/professionals/interior-designers-and-decorators/d-life-home-interiors-pfvwin-pf~348601729,interior-designers
Ceebee design studio,098866 33451,https://st.hzcdn.com/simgs/1473dbeb0ed4c1c3_0-3784/_.jpg,"Door No 18, 3 rd B Cross Domlur II Stage",Bangalore,Karnataka,560071,IN,"Door No 18, 3 rd B Cross Domlur II Stage, Bangalore, Karnataka, 560071",12.9482,77.6458,500009,,,,,https://www.houzz.in/professionals/interior-designers-and-decorators/ceebee-design-studio-pfvwin-pf~440066266,interior-designers
Regalias Modular India Interiors,078930 10100,https://st.hzcdn.com/simgs/25132ada06faa4de_0-8360/_.jpg,"1-57/54/C, Block C , Botanical Garden Rd, Sri Ram Nagar Kondapur, Hyderabad, Telangana 500084",Hyderabad,Telangana,500084,IN,"1-57/54/C, Block C , Botanical Garden Rd, Sri Ram Nagar Kondapur, Hyderabad, Telangana 500084, Hyderabad, Telangana, 500084",17.4703,78.3578,500009,https://www.facebook.com/MyHomeRegalias,,,www.regaliasindia.com,https://www.houzz.in/hznb/professionals/interior-designers-and-decorators/regalias-modular-india-interiors-pfvwus-pf~312430658,interior-designers
Archierio Design Studio,090802 10304,https://st.hzcdn.com/simgs/9413fd1800a01a1f_0-7363/_.jpg,"No 427, 23rd cross road, 9th Main Rd, 7th sector HSR Layout",Bengaluru,Karnataka,560102,IN,"No 427, 23rd cross road, 9th Main Rd, 7th sector HSR Layout, Bengaluru, Karnataka, 560102",12.9114,77.6443,500009,,,,,https://www.houzz.in/professionals/interior-designers-and-decorators/archierio-design-studio-pfvwin-pf~281045699,interior-designers
grace interior hub 9161521008,094511 22411,https://st.hzcdn.com/simgs/0ac305ce0eea1a1f_0-0309/_.jpg, ,GORAKHPUR,Uttar Pradesh,273008,IN," , GORAKHPUR, Uttar Pradesh, 273008",,,500009,https://www.facebook.com/graceinteriorhubgkp/,https://twitter.com/GraceInteriorH1,https://www.linkedin.com/in/grace-interior-hub-a83127209/,www.graceinteriorhub.com,https://www.houzz.in/hznb/professionals/interior-designers-and-decorators/grace-interior-hub-9161521008-pfvwus-pf~851095270,interior-designers
DESIGN VAULT,093218 66202,https://st.hzcdn.com/simgs/28a321ac0576da1e_0-7906/_.jpg,"B5 , Sujata apts , Kalina, Santacruz east",Mumbai,Maharashtra,400098,IN,"B5 , Sujata apts , Kalina, Santacruz east, Mumbai, Maharashtra, 400098",19.0738,72.8628,500009,,,,,https://www.houzz.in/hznb/professionals/interior-designers-and-decorators/design-vault-pfvwus-pf~1581821380,interior-designers
BVM Intsol Pvt. Ltd.,092848 61547,https://st.hzcdn.com/simgs/b2e3c842093f8be4_0-6833/_.jpg,"Row House No. A-83, Erica, Magarpatta City, Hadapsar,",Pune,Maharashtra,411013,IN,"Row House No. A-83, Erica, Magarpatta City, Hadapsar,, Pune, Maharashtra, 411013",,,500009,https://www.facebook.com/BVMInterior/,,,https://www.youtube.com/channel/UCZccPMm4bdQOpPwy4sgS9Dw,https://www.houzz.in/professionals/interior-designers-and-decorators/bvm-intsol-pvt-ltd-pfvwin-pf~975612566,interior-designers
Upside Artist,089998 02041,https://st.hzcdn.com/simgs/98b39fac01cd488f_0-2866/_.jpg,107 Blue Bells Aura Pashan,Pune,Maharashtra,411021,IN,"107 Blue Bells Aura Pashan, Pune, Maharashtra, 411021",,,500009,,,,https://www.upsideartist.com/,https://www.houzz.in/professionals/interior-designers-and-decorators/upside-artist-pfvwin-pf~2118481952,interior-designers
Inner Space,099808 33308,https://st.hzcdn.com/simgs/0283fe1a012b52f2_0-8771/_.jpg,Whitefield ,Bangalore,,560066,IN,"Whitefield , Bangalore, 560066",12.9703,77.7468,500009,http://facebook.com/innerspaceindia,,,,https://www.houzz.in/professionals/interior-designers-and-decorators/inner-space-pfvwin-pf~1921257046,interior-designers
Ariyona Interior,022 2411 0710,https://st.hzcdn.com/simgs/c98395140a13dea7_0-9939/_.jpg, ,Mumbai,Maharashtra,400037,IN," , Mumbai, Maharashtra, 400037",19.023,72.8717,500009,,,https://www.linkedin.com/in/rittika-ariyonainterior/,www.ariyonainterior.com,https://www.houzz.in/hznb/professionals/interior-designers-and-decorators/ariyona-interior-pfvwus-pf~939588271,interior-designers
veterans Interiors,099723 72573,https://st.hzcdn.com/simgs/1fb3b29807bed3ab_0-1277/_.jpg, ,Bangalore,Karnataka,,IN," , Bangalore, Karnataka",12.9719,77.5937,500009,https://www.facebook.com/bangalorebestinteriors/,,,veteransinteriors.com,https://www.houzz.in/professionals/interior-designers-and-decorators/veterans-interiors-pfvwin-pf~2048931742,interior-designers
HOC DESIGN ARCH,084483 37728,https://st.hzcdn.com/simgs/13f38e7f078a39c2_0-6042/_.jpg,"460, Sector 42, Golf Course Road, Gurgaon, ",,Delhi,122002,IN,"460, Sector 42, Golf Course Road, Gurgaon, , Delhi, 122002",28.4687,77.0976,500009,www.facebook.com/hocdesignarch,,https://www.linkedin.com/feed/?trk=homepage-basic_google-one-tap-submit,http://www.hocdesignarch.in,https://www.houzz.in/professionals/interior-designers-and-decorators/hoc-design-arch-pfvwin-pf~253826128,interior-designers
Homez Designer,070422 73168,https://st.hzcdn.com/simgs/e0d3a7a10c45627e_0-6170/_.jpg,"I - 1670 , 7th Avenue Gaur city ",Noida,,201309,IN,"I - 1670 , 7th Avenue Gaur city , Noida, 201309",,,500009,,,,https://www.instagram.com/homezdesigner/?hl=en,https://www.houzz.in/hznb/professionals/interior-designers-and-decorators/homez-designer-pfvwus-pf~1831973025,interior-designers
Unity Interiors,074051 69196,https://st.hzcdn.com/simgs/27c3153f0c66334f_0-4188/_.jpg,"B 501 shivalaya 2, Bileshwar mahadev road, satellite, Ahmedabad. 506, i square business park, science city road, Ahmedabad.",Ahmedabad,Gujarat,380015,IN,"B 501 shivalaya 2, Bileshwar mahadev road, satellite, Ahmedabad. 506, i square business park, science city road, Ahmedabad., Ahmedabad, Gujarat, 380015",,,500009,,,https://www.linkedin.com/in/ektamakadia/,www.unityinteriors.com,https://www.houzz.in/professionals/interior-designers-and-decorators/unity-interiors-pfvwin-pf~1739826860,interior-designers
Decoruss,099366 28880,https://st.hzcdn.com/simgs/3e039cce0aeab500_0-0425/_.jpg,"Jewel Apartment, 503 A, 6th Way Lane, Jopling Road Behind Shalimar Grand Lucknow",Lucknow,Uttar Pradesh,226001,IN,"Jewel Apartment, 503 A, 6th Way Lane, Jopling Road Behind Shalimar Grand Lucknow, Lucknow, Uttar Pradesh, 226001",26.8494,80.9471,500009,https://www.facebook.com/DecorussIndia,,,www.decoruss.com,https://www.houzz.in/professionals/interior-designers-and-decorators/decoruss-pfvwin-pf~2016497379,interior-designers
Limehouse Design Studio,098202 58123,https://st.hzcdn.com/simgs/609399b10c208e63_0-4099/_.jpg, ,Mumbai,Maharashtra,400070,IN," , Mumbai, Maharashtra, 400070",,,500009,https://facebook.com/limehousedesignstudio,,,www.limehousedesignstudio.com,https://www.houzz.in/professionals/interior-designers-and-decorators/limehouse-design-studio-pfvwin-pf~791126784,interior-designers
Canvasinc Architecture Interiors,097698 69943,https://st.hzcdn.com/simgs/03a3e4530cab4cfb_0-1305/_.jpg,Mahavir Nagar ,Kandivali west,Maharashtra,400067,IN,"Mahavir Nagar , Kandivali west, Maharashtra, 400067",19.2116,72.8277,500009,https://www.facebook.com/canvasincdesign/,,,http://canvasinc.in/,https://www.houzz.in/professionals/interior-designers-and-decorators/canvasinc-architecture-interiors-pfvwin-pf~1354075191,interior-designers
9 Degree Design Studio,098240 08841,https://st.hzcdn.com/simgs/866301d101320902_0-0652/_.jpg,"B-3, Stya Triveni Apartment, Nr. Shalby Hospital, Opp. Karnavati club, Ramdevnagar, Ahmedabad.",ahmedabad,Gujarat,380015,IN,"B-3, Stya Triveni Apartment, Nr. Shalby Hospital, Opp. Karnavati club, Ramdevnagar, Ahmedabad., ahmedabad, Gujarat, 380015",23.0188,72.5236,500009,https://www.facebook.com/9degreedesignstudio,,https://www.linkedin.com/in/chirag-mehta-49a0ba171/,https://www.9degreedesignstudio.com/,https://www.houzz.in/professionals/interior-designers-and-decorators/9-degree-design-studio-pfvwin-pf~1765490671,interior-designers
Home2decor- Mumbai,080804 55171,https://st.hzcdn.com/simgs/628373bc0e9276c9_0-2455/_.jpg,"C-314 A, Eastern Business District, Neptune Living Point LBS Road, Bhandup (West)",Mumbai,Maharashtra,400078,IN,"C-314 A, Eastern Business District, Neptune Living Point LBS Road, Bhandup (West), Mumbai, Maharashtra, 400078",,,500009,https://www.facebook.com/studio.home2decor/,https://twitter.com/home2decor,https://www.linkedin.com/company/home2decor,https://www.home2decor.com/blog/,https://www.houzz.in/professionals/interior-designers-and-decorators/home2decor-mumbai-pfvwin-pf~943455235,interior-designers
Earthborne by Dezign,099205 33066,https://st.hzcdn.com/simgs/e503c1cd01e92d4b_0-3700/_.jpg,Khar West ,Mumbai,Maharashtra,400052,IN,"Khar West , Mumbai, Maharashtra, 400052",,,500009,,,https://www.linkedin.com/in/pallavi-goel-75357662/,,https://www.houzz.in/professionals/interior-designers-and-decorators/earthborne-by-dezign-pfvwin-pf~1200397320,interior-designers
Innovative Solutions,070095 20671,https://st.hzcdn.com/simgs/a3533cce005f0939_0-9221/_.jpg,"Zirakpur,Chandigarh ",chandigarh,Chandigarh,140507,IN,"Zirakpur,Chandigarh , chandigarh, Chandigarh, 140507",30.584,76.8596,500009,http://facebook.com/yashantanu,,,http://www.flickr.com/photos/abc123-or-/,https://www.houzz.in/professionals/interior-designers-and-decorators/innovative-solutions-pfvwin-pf~1291998449,interior-designers
Matrix FMS India Pvt Ltd,085549 92534,https://st.hzcdn.com/simgs/69b3f05d0f9bb14a_0-8987/_.jpg,Flat No 221 Building B1 Tanish Home Dighi,PUNE,Maharashtra,411015,IN,"Flat No 221 Building B1 Tanish Home Dighi, PUNE, Maharashtra, 411015",,,500009,https://www.facebook.com/matrixfms,,https://www.linkedin.com/company/matrixfms/about/,https://matrixfms.in/,https://www.houzz.in/professionals/interior-designers-and-decorators/matrix-fms-india-pvt-ltd-pfvwin-pf~314539042,interior-designers
CozyNest Interiors,099450 01156,https://st.hzcdn.com/simgs/70f3422600ee38ad_0-4318/_.jpg,"20E, Asset Enclave, Whitefield Bengaluru",Bangalore,Karnataka,560 066,IN,"20E, Asset Enclave, Whitefield Bengaluru, Bangalore, Karnataka, 560 066",,,500009,http://www.facebook.com/cozynestinteriors,,http://www.linkedin.com/in/neelusumalathamallajosula,Www.cozynestinteriors.com,https://www.houzz.in/professionals/interior-designers-and-decorators/cozynest-interiors-pfvwin-pf~1006970517,interior-designers
MK Design Architects And Interior Consultants,098840 01255,https://st.hzcdn.com/simgs/8913ff490678f8c6_0-9004/_.jpg, ,Chennai,Tamil Nadu,600060,IN," , Chennai, Tamil Nadu, 600060",13.1623,80.2265,500009,,,,,https://www.houzz.in/hznb/professionals/interior-designers-and-decorators/mk-design-architects-and-interior-consultants-pfvwus-pf~815439023,interior-designers
HOHM EDITORS Interior Design Studio,081978 63353,https://st.hzcdn.com/simgs/d583c8390f211b32_0-9034/_.jpg,"Ground Floor, Myscape Weave, sy no. 322, Myscape Rd, Financial District Nanakramguda",HYDERABAD,Telangana,500032,IN,"Ground Floor, Myscape Weave, sy no. 322, Myscape Rd, Financial District Nanakramguda, HYDERABAD, Telangana, 500032",17.433,78.3503,500009,facebook.com/139790357822949,twitter.com/EditorsHohm,linkedin.com/feed/,www.hohmeditors.com,https://www.houzz.in/hznb/professionals/interior-designers-and-decorators/hohm-editors-interior-design-studio-pfvwus-pf~1799218454,interior-designers
Gorakhpur Interior World,094511 17883,https://st.hzcdn.com/simgs/c9e32e1400229370_0-8290/_.jpg,"Ajit Apartment 2nd Flour Budhvihar, near Satya Hospital, Part-1, Taramandal",Gorakhpur,Uttar Pradesh,273016,IN,"Ajit Apartment 2nd Flour Budhvihar, near Satya Hospital, Part-1, Taramandal, Gorakhpur, Uttar Pradesh, 273016",26.7262,83.3389,500009,https://www.facebook.com/gorakhpurhomeinterior/,,,https://gorakhpurinterior-world.com/,https://www.houzz.in/professionals/interior-designers-and-decorators/gorakhpur-interior-world-pfvwin-pf~1581182372,interior-designers
FINELOOK INTERIOR,070107 01604,https://st.hzcdn.com/simgs/d003a02b0e634c85_0-3123/_.jpg,"1/84,Manickammal Thottam, Pollachi Road, Seerapalayam, Pudur, Eachanari. ",Coimbatore,Tamil Nadu,641021,IN,"1/84,Manickammal Thottam, Pollachi Road, Seerapalayam, Pudur, Eachanari. , Coimbatore, Tamil Nadu, 641021",,,500009,https://www.facebook.com/finelookinterior/,https://twitter.com/FinelookI,https://www.linkedin.com/in/finelook-interior-320b10201/,https://finelookinterior.com,https://www.houzz.in/professionals/interior-designers-and-decorators/finelook-interior-pfvwin-pf~1010353953,interior-designers
Bizzoppo Interiors,086672 23919,https://st.hzcdn.com/simgs/ec134813001d365d_0-7206/_.jpg,"5/314, 1st Floor Okkiyampet, Thoraipakkam, Old Mahabalipuram Road",Chennai,Tamil Nadu,600097,IN,"5/314, 1st Floor Okkiyampet, Thoraipakkam, Old Mahabalipuram Road, Chennai, Tamil Nadu, 600097",12.9319,80.2337,500009,https://www.facebook.com/bizzoppo/,https://twitter.com/bizzoppo,,https://www.instagram.com/bizzoppo/,https://www.houzz.in/professionals/interior-designers-and-decorators/bizzoppo-interiors-pfvwin-pf~406780843,interior-designers
Amusing Interior,093500 09048,https://st.hzcdn.com/simgs/eea3155f0a3cedd4_0-7093/_.jpg, ,Noida,Uttar Pradesh,201307,IN," , Noida, Uttar Pradesh, 201307",28.5978,77.3884,500009,https://www.facebook.com/AMUdesigns/,https://twitter.com/AMUdesigns,https://www.linkedin.com/in/amusinginterior/,http://www.amusinginterior.com/,https://www.houzz.in/professionals/interior-designers-and-decorators/amusing-interior-pfvwin-pf~724331886,interior-designers
Bosky Interior,098300 06424,https://st.hzcdn.com/simgs/2353e19e04ca1719_0-9999/_.jpg,"Shop No. 237,238, 2nd floor, Axis Mall Street No.106, Action Area-1 , New Town",Kolkata,West Bengal,700156,IN,"Shop No. 237,238, 2nd floor, Axis Mall Street No.106, Action Area-1 , New Town, Kolkata, West Bengal, 700156",22.5836,88.4727,500009,https://www.facebook.com/boskyfurnitureinterior,,,https://x.com/BoskyFurniture,https://www.houzz.in/professionals/interior-designers-and-decorators/bosky-interior-pfvwin-pf~1640716615,interior-designers
Area Planz Design,099221 32225,https://st.hzcdn.com/simgs/25f341a105672c8c_0-5014/_.jpg,"Shivom Regency, 603, Above Jyoti Gas appliances ",Pune,Maharashtra,411045,IN,"Shivom Regency, 603, Above Jyoti Gas appliances , Pune, Maharashtra, 411045",18.5671,73.7685,500009,https://www.facebook.com/profile.php?id=100008971787212,https://twitter.com/area_planz,https://www.linkedin.com/home?trk=nav_responsive_tab_home,www.areaplanzdesign.com,https://www.houzz.in/hznb/professionals/interior-designers-and-decorators/area-planz-design-pfvwus-pf~2081856997,interior-designers
Anushka Contractor,098335 40645,https://st.hzcdn.com/simgs/29f34bae05a3ba43_0-6151/_.jpg, ,Mumbai,,400018,IN," , Mumbai, 400018",18.9927,72.8172,500009,https://www.facebook.com/anushkacstudio/,,https://www.linkedin.com/in/anushka-contractor-37505293,https://www.anushkacstudio.com,https://www.houzz.in/professionals/interior-designers-and-decorators/anushka-contractor-pfvwin-pf~813885795,interior-designers
The Cactus - By Akansha,082477 56113,https://st.hzcdn.com/simgs/a10352b30eb8fa0e_0-2751/_.jpg,HAFEEZPAET ,HYDERABAD,Telangana,500049,IN,"HAFEEZPAET , HYDERABAD, Telangana, 500049",,,500009,,,https://www.linkedin.com/in/akansha-srivastava-4709b1125,https://www.instagram.com/thecactusbyakansha/,https://www.houzz.in/professionals/interior-designers-and-decorators/the-cactus-by-akansha-pfvwin-pf~943346355,interior-designers
The KariGhars,070227 25656,https://st.hzcdn.com/simgs/12835f4b03720727_0-6283/_.jpg,"1st floor, 2798, 27th Main Rd, Agara Village, 1st Sector HSR Layout",Karnataka,,560102,IN,"1st floor, 2798, 27th Main Rd, Agara Village, 1st Sector HSR Layout, Karnataka, 560102",12.9114,77.6443,500009,https://www.facebook.com/thekarighars/,https://twitter.com/thekarighars,https://www.linkedin.com/company/the-karighars,http://blog.thekarighars.com/,https://www.houzz.in/professionals/interior-designers-and-decorators/the-karighars-pfvwin-pf~973310386,interior-designers
Puru- Home Ensemble,070285 84249,https://st.hzcdn.com/simgs/7be3303b0f6f0022_0-6584/_.jpg,1/11 Champaratna society Uday baug near BT kavade flyover ,Pune,Maharashtra,411001,IN,"1/11 Champaratna society Uday baug near BT kavade flyover , Pune, Maharashtra, 411001",18.5229,73.8853,500009,https://www.facebook.com/puruhome/,,,puruhome.in,https://www.houzz.in/hznb/professionals/interior-designers-and-decorators/puru-home-ensemble-pfvwus-pf~1581055516,interior-designers
Denotation Design,097179 96033,https://st.hzcdn.com/simgs/2ac3dbed04daf487_0-5593/_.jpg,"136 B, Pocket C, Sidharth Extension, ",Delhi,Delhi,110014,IN,"136 B, Pocket C, Sidharth Extension, , Delhi, Delhi, 110014",28.5775,77.2681,500009,,,,denotation@gmail.com,https://www.houzz.in/hznb/professionals/interior-designers-and-decorators/denotation-design-pfvwus-pf~1736522040,interior-designers
Houseof9design,,https://st.hzcdn.com/simgs/54732b990c8a0595_0-8633/_.jpg, ,Bangalore Urban,Karnataka,560094,IN," , Bangalore Urban, Karnataka, 560094",13.0358,77.5773,500009,https://www.facebook.com/houseof9design/,,,https://www.houseof9design.com/,https://www.houzz.in/professionals/interior-designers-and-decorators/houseof9design-pfvwin-pf~1227747399,interior-designers
deSigneR - Architects and Interior Designers,083569 70126,https://st.hzcdn.com/simgs/4353b7f70ad5bd07_0-7646/_.jpg,"8 Ashiana, 3rd floor, Mahalaxmi Temple Compound, BD road ",Mumbai,Maharashtra,400026,IN,"8 Ashiana, 3rd floor, Mahalaxmi Temple Compound, BD road , Mumbai, Maharashtra, 400026",18.9739,72.8071,500009,,,,,https://www.houzz.in/professionals/interior-designers-and-decorators/designer-architects-and-interior-designers-pfvwin-pf~506363996,interior-designers
Armonia Ventures Pvt Ltd,078997 26601,https://st.hzcdn.com/simgs/4623e37a0ac5ff2a_0-4678/_.jpg, ,Bengaluru,Karnataka,560085,IN," , Bengaluru, Karnataka, 560085",12.9287,77.5427,500009,https://www.facebook.com/Armoniaventurespvtltd,,,https://armoniainteriors.co.in/,https://www.houzz.in/professionals/interior-designers-and-decorators/armonia-ventures-pvt-ltd-pfvwin-pf~1294793233,interior-designers
Amour Interiors,085869 99198,https://st.hzcdn.com/simgs/2233445c04a2a797_0-1854/_.jpg,"9th Floor, Tricity Trade Tower, Patiala Rd, nearby Radisson hotel, Zirakpur, Nabha, Punjab 140603 Chandigarh",Chandigarh,Chandigarh,,IN,"9th Floor, Tricity Trade Tower, Patiala Rd, nearby Radisson hotel, Zirakpur, Nabha, Punjab 140603 Chandigarh, Chandigarh, Chandigarh",30.7363,76.7884,500009,,,,amourinteriors.in,https://www.houzz.in/professionals/interior-designers-and-decorators/amour-interiors-pfvwin-pf~222866701,interior-designers
Design Storie,091529 16125,https://st.hzcdn.com/simgs/df7364ed0d39ec10_0-7017/_.jpg,"A/503, Sushil building, Atmaram Sawant Marg Ashok Nagar, Kandivali East",Mumbai,Maharashtra,400101,IN,"A/503, Sushil building, Atmaram Sawant Marg Ashok Nagar, Kandivali East, Mumbai, Maharashtra, 400101",,,500009,https://www.facebook.com/designstorie,,https://www.linkedin.com/in/janvi-mehta07/,https://www.instagram.com/designstorie_interiors/,https://www.houzz.in/professionals/interior-designers-and-decorators/design-storie-pfvwin-pf~1261899550,interior-designers
The Artwill,097988 36387,https://st.hzcdn.com/simgs/709318500f2a6884_0-3117/_.jpg,H no. P 17B Vijay Nagar road no-3 Hanuman Nagar kankarbag patna-20 ,Patna,Bihar,800020,IN,"H no. P 17B Vijay Nagar road no-3 Hanuman Nagar kankarbag patna-20 , Patna, Bihar, 800020",25.5822,85.1464,500009,https://www.facebook.com/theartwillindia/,https://twitter.com/Theartwillpatna,https://www.linkedin.com/in/art-will/,,https://www.houzz.in/professionals/interior-designers-and-decorators/the-artwill-pfvwin-pf~1891483883,interior-designers
Ample Designs,096068 40029,https://st.hzcdn.com/simgs/0f13ceae03888741_0-6487/_.jpg,"DSR Diya Arcade 220, 5th floor 9th Main Rd HRBR Layout 1st Block, HRBR Layout,Kalyan Nagar, Bengaluru, Karnataka",Bengaluru,Karnataka,560043,IN,"DSR Diya Arcade 220, 5th floor 9th Main Rd HRBR Layout 1st Block, HRBR Layout,Kalyan Nagar, Bengaluru, Karnataka, Bengaluru, Karnataka, 560043",13.0243,77.6537,500009,https://www.facebook.com/AmpleDesignsBangalore/,,https://www.linkedin.com/company/ample-designs-bengaluru/,,https://www.houzz.in/professionals/interior-designers-and-decorators/ample-designs-pfvwin-pf~63355050,interior-designers
studío29,098208 77177,https://st.hzcdn.com/simgs/3e137dcf0ebd9044_0-2366/_.jpg,"Hiranandani Gardens, Powai ",Mumbai,Maharashtra,400076,IN,"Hiranandani Gardens, Powai , Mumbai, Maharashtra, 400076",19.1244,72.9104,500009,,,,,https://www.houzz.in/professionals/interior-designers-and-decorators/studio29-pfvwin-pf~1228555339,interior-designers
The 7th Corner Interiors,098209 38337,https://st.hzcdn.com/simgs/0be38b4e0b177ded_0-6221/_.jpg,"Sajag chs 702, Shimpoli Road, Next to Bank of Baroda Borivali West",Mumbai,Maharashtra,400092,IN,"Sajag chs 702, Shimpoli Road, Next to Bank of Baroda Borivali West, Mumbai, Maharashtra, 400092",,,500009,,,,https://www.the7thcornerinterior.com/,https://www.houzz.in/professionals/interior-designers-and-decorators/the-7th-corner-interiors-pfvwin-pf~884056877,interior-designers
IBR Designs,099456 41410,https://st.hzcdn.com/simgs/7633077e02fa04c0_0-3584/_.jpg,"L176, 3rd floor, Sector 6, HSR layout ",Bangalore,,560102,IN,"L176, 3rd floor, Sector 6, HSR layout , Bangalore, 560102",12.9114,77.6443,500009,http://www.facebook.com/interiorsbyranjani,https://twitter.com/IBRdesignsblr,https://www.linkedin.com/in/ranjani-s-58b60723,www.ibrdesigns.com,https://www.houzz.in/professionals/interior-designers-and-decorators/ibr-designs-pfvwin-pf~1259165186,interior-designers
minakshi mohite,084592 15012,https://st.hzcdn.com/simgs/3173e7fd00b0de75_0-2126/_.jpg,PUNE ,PUNE,Maharashtra,411044,IN,"PUNE , PUNE, Maharashtra, 411044",18.66,73.7711,500009,,,,www.mohiteandassociates.com,https://www.houzz.in/professionals/interior-designers-and-decorators/minakshi-mohite-pfvwin-pf~1740650292,interior-designers
Meticular Interiors,079956 99585,https://st.hzcdn.com/simgs/2573f4c10b098321_0-0050/_.jpg,"Awfis, Lorven Tiara, 1st floor Kothaguda Junction, Kondapur",Hyderabad,Telangana,500084,IN,"Awfis, Lorven Tiara, 1st floor Kothaguda Junction, Kondapur, Hyderabad, Telangana, 500084",17.4703,78.3578,500009,,,,,https://www.houzz.in/professionals/interior-designers-and-decorators/meticular-interiors-pfvwin-pf~1798428546,interior-designers
H interior Design,098230 73182,https://st.hzcdn.com/simgs/87f3126e00d30f3a_0-9416/_.jpg,"Sky vie apartment,A3-302,Near Dorabjee's,Viman Nagar pune ",Pune,Maharashtra,411014,IN,"Sky vie apartment,A3-302,Near Dorabjee's,Viman Nagar pune , Pune, Maharashtra, 411014",18.5572,73.9417,500009,https://www.facebook.com/H-Designs-464015123684622/,,,,https://www.houzz.in/hznb/professionals/interior-designers-and-decorators/h-interior-design-pfvwus-pf~663060224,interior-designers
Savio & Rupa Interior Concepts (Bangalore),080 2553 0777,https://st.hzcdn.com/simgs/9c53f93c0f01ecb7_0-7159/_.jpg,"Savio & Rupa Interior Concepts, No: 91, 2nd floor, 1st C Main Road, Jakkasandra Extn., Koramangala, Bangalore 34",Bangalore,Karnataka,560 034,IN,"Savio & Rupa Interior Concepts, No: 91, 2nd floor, 1st C Main Road, Jakkasandra Extn., Koramangala, Bangalore 34, Bangalore, Karnataka, 560 034",12.9269,77.6347,500009,https://www.facebook.com/savioandrupa,,,http://www.savioandrupa.com,https://www.houzz.in/professionals/interior-designers-and-decorators/savio-and-rupa-interior-concepts-bangalore-pfvwin-pf~125949684,interior-designers
